№ п/п,field,well,Куст,date,q_oil,watercut,p_oil,freq,Tраб(ТМ)
6570,Месторождение,1321,70,11.02.2025,142,97,32.0,50,24.0
6571,Месторождение,1321,70,12.02.2025,145,97,32.0,50,24.0
6572,Месторождение,1321,70,13.02.2025,144,97,32.0,50,24.0
6573,Месторождение,1321,70,14.02.2025,145,97,32.0,50,24.0
6574,Месторождение,1321,70,15.02.2025,144,97,32.0,50,24.0
6575,Месторождение,1321,70,16.02.2025,145,97,32.0,50,24.0
6576,Месторождение,1321,70,17.02.2025,144,97,32.0,50,24.0
6577,Месторождение,1321,70,18.02.2025,136,97,32.0,50,24.0
6578,Месторождение,1321,70,19.02.2025,144,97,32.0,50,24.0
6579,Месторождение,1321,70,20.02.2025,144,97,32.0,50,24.0
6580,Месторождение,1321,70,21.02.2025,146,97,32.1,50,23.5
6581,Месторождение,1321,70,22.02.2025,143,97,32.0,50,24.0
6582,Месторождение,1321,70,23.02.2025,142,97,32.0,50,24.0
6583,Месторождение,1321,70,24.02.2025,143,97,32.0,50,24.0
6584,Месторождение,1321,70,25.02.2025,143,97,32.0,50,24.0
6585,Месторождение,1321,70,26.02.2025,142,97,32.0,50,24.0
6586,Месторождение,1321,70,27.02.2025,142,97,32.0,50,24.0
6587,Месторождение,1321,70,28.02.2025,142,97,32.0,50,24.0
6588,Месторождение,1321,70,01.03.2025,144,97,32.0,50,24.0
6589,Месторождение,1321,70,02.03.2025,143,97,32.0,50,24.0
6590,Месторождение,1321,70,03.03.2025,143,96,32.0,50,24.0
6591,Месторождение,1321,70,04.03.2025,142,96,32.0,50,24.0
6592,Месторождение,1321,70,05.03.2025,141,96,33.1,50,24.0
6593,Месторождение,1321,70,06.03.2025,144,96,33.0,50,24.0
6594,Месторождение,1321,70,07.03.2025,143,96,32.4,50,24.0
6595,Месторождение,1321,70,08.03.2025,142,96,32.0,50,24.0
6596,Месторождение,1321,70,09.03.2025,140,96,32.0,50,24.0
6597,Месторождение,1321,70,10.03.2025,142,96,32.0,50,24.0
6598,Месторождение,1321,70,11.03.2025,143,96,32.0,50,24.0
6599,Месторождение,1321,70,12.03.2025,142,96,32.0,50,24.0
6600,Месторождение,1321,70,13.03.2025,141,96,32.0,50,24.0
6601,Месторождение,1321,70,14.03.2025,141,96,32.0,50,23.8
6602,Месторождение,1321,70,15.03.2025,137,93,32.0,50,23.8
6603,Месторождение,1321,70,16.03.2025,139,93,32.0,50,24.0
6604,Месторождение,1321,70,17.03.2025,137,93,32.0,50,24.0
6605,Месторождение,1321,70,18.03.2025,128,93,32.0,50,24.0
6606,Месторождение,1321,70,19.03.2025,118,93,32.0,50,24.0
6607,Месторождение,1321,70,20.03.2025,114,93,32.1,50,24.0
6608,Месторождение,1321,70,21.03.2025,105,93,32.1,50,24.0
6609,Месторождение,1321,70,22.03.2025,120,93,32.0,50,24.0
6610,Месторождение,1321,70,23.03.2025,122,93,32.0,50,24.0
6611,Месторождение,1321,70,24.03.2025,118,93,32.0,50,24.0
6612,Месторождение,1321,70,25.03.2025,120,93,32.0,50,24.0
6613,Месторождение,1321,70,26.03.2025,123,93,31.9,50,24.0
6614,Месторождение,1321,70,27.03.2025,126,93,31.8,50,24.0
6615,Месторождение,1321,70,28.03.2025,129,93,31.6,50,24.0
6616,Месторождение,1321,70,29.03.2025,132,93,31.4,50,24.0
6617,Месторождение,1321,70,30.03.2025,135,93,31.1,50,24.0
6618,Месторождение,1321,70,31.03.2025,138,93,31.2,50,24.0
6619,Месторождение,1321,70,01.04.2025,141,93,31.0,50,24.0
6620,Месторождение,1321,70,02.04.2025,141,93,31.0,50,24.0
6621,Месторождение,1321,70,03.04.2025,141,93,31.0,50,24.0
6622,Месторождение,1321,70,04.04.2025,141,93,31.0,50,24.0
6623,Месторождение,1321,70,05.04.2025,141,93,31.0,50,24.0
6624,Месторождение,1321,70,06.04.2025,141,93,31.0,50,24.0
6625,Месторождение,1321,70,07.04.2025,141,93,31.0,50,24.0
6626,Месторождение,1321,70,08.04.2025,141,93,31.0,50,24.0
6627,Месторождение,1321,70,09.04.2025,141,93,31.0,50,24.0
6628,Месторождение,1321,70,10.04.2025,141,93,31.0,50,24.0
6629,Месторождение,1321,70,11.04.2025,141,93,31.0,50,24.0
6630,Месторождение,1321,70,12.04.2025,141,93,31.0,50,24.0
6631,Месторождение,1321,70,13.04.2025,141,93,31.0,50,24.0
6632,Месторождение,1321,70,14.04.2025,141,93,31.0,50,24.0
6633,Месторождение,1321,70,15.04.2025,141,93,31.0,50,24.0
6634,Месторождение,1321,70,16.04.2025,141,93,31.0,50,24.0
6635,Месторождение,1321,70,17.04.2025,141,93,31.0,50,24.0
6636,Месторождение,1321,70,18.04.2025,141,93,31.0,50,24.0
6637,Месторождение,1321,70,19.04.2025,141,93,31.0,50,24.0
6638,Месторождение,1321,70,20.04.2025,141,93,31.0,50,24.0
6639,Месторождение,1321,70,21.04.2025,141,93,31.0,50,24.0
6640,Месторождение,1321,70,22.04.2025,141,93,31.0,50,24.0
6641,Месторождение,1321,70,23.04.2025,141,93,31.0,50,24.0
6642,Месторождение,1321,70,24.04.2025,141,93,31.0,50,24.0
6643,Месторождение,1321,70,25.04.2025,141,93,31.0,50,24.0
6644,Месторождение,1321,70,26.04.2025,141,93,31.0,50,23.9
6645,Месторождение,1321,70,27.04.2025,141,93,30.9,50,24.0
6646,Месторождение,1321,70,28.04.2025,141,93,30.4,50,24.0
6647,Месторождение,1321,70,29.04.2025,141,93,30.2,50,24.0
6648,Месторождение,1321,70,30.04.2025,141,93,30.2,50,24.0
6649,Месторождение,1321,70,01.05.2025,0,0,0.0,0,0.0
6650,Месторождение,1335,74,01.07.2023,139,90,32.8,198,24.0
6651,Месторождение,1335,74,02.07.2023,138,90,32.0,198,24.0
6652,Месторождение,1335,74,03.07.2023,139,90,31.8,198,24.0
6653,Месторождение,1335,74,04.07.2023,138,90,31.7,198,24.0
6654,Месторождение,1335,74,05.07.2023,137,90,31.6,198,23.5
6655,Месторождение,1335,74,06.07.2023,137,90,31.6,198,23.7
6656,Месторождение,1335,74,07.07.2023,137,90,31.2,198,24.0
6657,Месторождение,1335,74,08.07.2023,139,90,30.9,198,24.0
6658,Месторождение,1335,74,09.07.2023,134,90,30.8,198,24.0
6659,Месторождение,1335,74,10.07.2023,133,90,30.9,198,24.0
6660,Месторождение,1335,74,11.07.2023,134,90,30.8,198,24.0
6661,Месторождение,1335,74,12.07.2023,136,90,30.6,198,24.0
6662,Месторождение,1335,74,13.07.2023,138,90,30.6,198,24.0
6663,Месторождение,1335,74,14.07.2023,140,90,30.3,198,24.0
6664,Месторождение,1335,74,15.07.2023,140,90,29.7,198,24.0
6665,Месторождение,1335,74,16.07.2023,140,90,29.6,198,24.0
6666,Месторождение,1335,74,17.07.2023,140,90,29.6,198,24.0
6667,Месторождение,1335,74,18.07.2023,140,90,29.6,198,24.0
6668,Месторождение,1335,74,19.07.2023,140,90,29.6,198,24.0
6669,Месторождение,1335,74,20.07.2023,140,90,29.6,198,24.0
6670,Месторождение,1335,74,21.07.2023,140,90,29.5,198,24.0
6671,Месторождение,1335,74,22.07.2023,140,90,29.3,198,24.0
6672,Месторождение,1335,74,23.07.2023,140,90,29.3,198,24.0
6673,Месторождение,1335,74,24.07.2023,140,90,29.3,198,24.0
6674,Месторождение,1335,74,25.07.2023,140,90,36.2,198,11.6
6675,Месторождение,1335,74,26.07.2023,140,90,43.1,198,7.2
6676,Месторождение,1335,74,27.07.2023,140,90,50.0,198,24.0
6677,Месторождение,1335,74,28.07.2023,140,90,45.7,198,24.0
6678,Месторождение,1335,74,29.07.2023,140,90,44.4,198,24.0
6679,Месторождение,1335,74,30.07.2023,140,90,43.9,198,24.0
6680,Месторождение,1335,74,31.07.2023,140,90,42.9,198,24.0
6681,Месторождение,1335,74,01.08.2023,140,90,42.8,198,24.0
6682,Месторождение,1335,74,02.08.2023,139,90,43.3,198,23.8
6683,Месторождение,1335,74,03.08.2023,140,90,43.4,198,23.7
6684,Месторождение,1335,74,04.08.2023,138,90,42.9,198,24.0
6685,Месторождение,1335,74,05.08.2023,139,90,42.4,198,24.0
6686,Месторождение,1335,74,06.08.2023,139,90,42.2,198,24.0
6687,Месторождение,1335,74,07.08.2023,139,90,42.1,198,24.0
6688,Месторождение,1335,74,08.08.2023,139,90,41.8,198,24.0
6689,Месторождение,1335,74,09.08.2023,139,90,41.8,198,24.0
6690,Месторождение,1335,74,10.08.2023,138,90,41.8,198,24.0
6691,Месторождение,1335,74,11.08.2023,137,90,41.8,198,24.0
6692,Месторождение,1335,74,12.08.2023,136,90,41.8,198,24.0
6693,Месторождение,1335,74,13.08.2023,136,90,41.8,198,24.0
6694,Месторождение,1335,74,14.08.2023,136,90,41.8,198,24.0
6695,Месторождение,1335,74,15.08.2023,136,90,41.8,198,24.0
6696,Месторождение,1335,74,16.08.2023,136,90,41.8,198,24.0
6697,Месторождение,1335,74,17.08.2023,136,90,41.8,198,24.0
6698,Месторождение,1335,74,18.08.2023,135,90,41.8,198,24.0
6699,Месторождение,1335,74,19.08.2023,135,90,41.8,198,24.0
6700,Месторождение,1335,74,20.08.2023,135,90,41.8,198,24.0
6701,Месторождение,1335,74,21.08.2023,135,90,41.8,198,24.0
6702,Месторождение,1335,74,22.08.2023,136,90,41.8,198,24.0
6703,Месторождение,1335,74,23.08.2023,136,90,41.8,198,24.0
6704,Месторождение,1335,74,24.08.2023,136,90,41.8,198,24.0
6705,Месторождение,1335,74,25.08.2023,135,90,41.8,198,24.0
6706,Месторождение,1335,74,26.08.2023,136,90,42.0,198,22.7
6707,Месторождение,1335,74,27.08.2023,137,90,42.3,198,24.0
6708,Месторождение,1335,74,28.08.2023,137,90,41.8,198,24.0
6709,Месторождение,1335,74,29.08.2023,136,90,41.8,198,24.0
6710,Месторождение,1335,74,30.08.2023,135,90,41.0,198,24.0
6711,Месторождение,1335,74,31.08.2023,135,90,40.8,198,24.0
6712,Месторождение,1335,74,01.09.2023,135,90,40.8,198,24.0
6713,Месторождение,1335,74,02.09.2023,134,100,40.8,198,24.0
6714,Месторождение,1335,74,03.09.2023,0,0,0.0,0,0.0
6715,Месторождение,1335,74,04.09.2023,0,0,0.0,0,0.0
6716,Месторождение,1335,74,05.09.2023,0,0,0.0,0,0.0
6717,Месторождение,1335,74,06.09.2023,0,0,0.0,0,0.0
6718,Месторождение,1335,74,07.09.2023,0,0,0.0,0,0.0
6719,Месторождение,1335,74,08.09.2023,0,0,0.0,0,0.0
6720,Месторождение,1335,74,09.09.2023,0,0,0.0,0,0.0
6721,Месторождение,1335,74,10.09.2023,102,100,98.6,40,24.0
6722,Месторождение,1335,74,11.09.2023,98,100,105.8,49,24.0
6723,Месторождение,1335,74,12.09.2023,136,100,90.0,50,24.0
6724,Месторождение,1335,74,13.09.2023,143,100,80.0,52,24.0
6725,Месторождение,1335,74,14.09.2023,149,92,68.5,53,24.0
6726,Месторождение,1335,74,15.09.2023,153,92,63.5,54,24.0
6727,Месторождение,1335,74,16.09.2023,153,90,59.3,54,24.0
6728,Месторождение,1335,74,17.09.2023,151,90,56.6,54,24.0
6729,Месторождение,1335,74,18.09.2023,152,90,54.2,56,23.9
6730,Месторождение,1335,74,19.09.2023,151,90,52.3,54,24.0
6731,Месторождение,1335,74,20.09.2023,151,90,50.6,54,24.0
6732,Месторождение,1335,74,21.09.2023,151,90,49.1,54,24.0
6733,Месторождение,1335,74,22.09.2023,150,90,47.7,54,24.0
6734,Месторождение,1335,74,23.09.2023,150,92,46.6,54,24.0
6735,Месторождение,1335,74,24.09.2023,150,92,45.6,54,24.0
6736,Месторождение,1335,74,25.09.2023,149,92,44.6,54,24.0
6737,Месторождение,1335,74,26.09.2023,149,92,43.9,54,24.0
6738,Месторождение,1335,74,27.09.2023,149,92,43.2,54,24.0
6739,Месторождение,1335,74,28.09.2023,148,92,42.7,54,24.0
6740,Месторождение,1335,74,29.09.2023,150,92,41.8,54,24.0
6741,Месторождение,1335,74,30.09.2023,149,92,41.2,54,24.0
6742,Месторождение,1335,74,01.10.2023,150,92,40.6,55,24.0
6743,Месторождение,1335,74,02.10.2023,151,92,38.7,55,24.0
6744,Месторождение,1335,74,03.10.2023,152,92,38.5,55,24.0
6745,Месторождение,1335,74,04.10.2023,153,92,38.0,55,24.0
6746,Месторождение,1335,74,05.10.2023,154,92,37.7,55,24.0
6747,Месторождение,1335,74,06.10.2023,154,92,37.4,55,24.0
6748,Месторождение,1335,74,07.10.2023,153,92,37.2,55,24.0
6749,Месторождение,1335,74,08.10.2023,154,92,36.6,55,24.0
6750,Месторождение,1335,74,09.10.2023,156,92,36.3,55,24.0
6751,Месторождение,1335,74,10.10.2023,153,92,36.0,55,24.0
6752,Месторождение,1335,74,11.10.2023,153,92,35.5,55,24.0
6753,Месторождение,1335,74,12.10.2023,153,92,35.4,55,24.0
6754,Месторождение,1335,74,13.10.2023,153,92,35.2,55,24.0
6755,Месторождение,1335,74,14.10.2023,152,92,34.9,55,24.0
6756,Месторождение,1335,74,15.10.2023,153,92,34.8,55,24.0
6757,Месторождение,1335,74,16.10.2023,152,92,34.6,55,24.0
6758,Месторождение,1335,74,17.10.2023,152,92,34.2,55,24.0
6759,Месторождение,1335,74,18.10.2023,152,92,34.0,55,24.0
6760,Месторождение,1335,74,19.10.2023,152,92,33.5,55,24.0
6761,Месторождение,1335,74,20.10.2023,152,92,33.4,55,24.0
6762,Месторождение,1335,74,21.10.2023,152,92,33.3,55,24.0
6763,Месторождение,1335,74,22.10.2023,152,92,33.3,55,24.0
6764,Месторождение,1335,74,23.10.2023,152,92,33.0,55,24.0
6765,Месторождение,1335,74,24.10.2023,151,92,33.0,55,24.0
6766,Месторождение,1335,74,25.10.2023,150,92,32.9,55,24.0
6767,Месторождение,1335,74,26.10.2023,152,92,32.7,55,24.0
6768,Месторождение,1335,74,27.10.2023,151,92,32.5,55,24.0
6769,Месторождение,1335,74,28.10.2023,152,92,32.4,55,24.0
6770,Месторождение,1335,74,29.10.2023,152,92,32.2,55,24.0
6771,Месторождение,1335,74,30.10.2023,151,92,32.0,55,24.0
6772,Месторождение,1335,74,31.10.2023,152,92,32.0,55,24.0
6773,Месторождение,1335,74,01.11.2023,151,92,32.0,55,24.0
6774,Месторождение,1335,74,02.11.2023,151,92,31.8,55,24.0
6775,Месторождение,1335,74,03.11.2023,151,92,31.6,55,24.0
6776,Месторождение,1335,74,04.11.2023,152,92,31.7,55,24.0
6777,Месторождение,1335,74,05.11.2023,151,92,31.7,55,24.0
6778,Месторождение,1335,74,06.11.2023,152,92,31.6,55,24.0
6779,Месторождение,1335,74,07.11.2023,152,92,31.4,55,24.0
6780,Месторождение,1335,74,08.11.2023,151,89,31.6,55,24.0
6781,Месторождение,1335,74,09.11.2023,152,89,31.6,55,24.0
6782,Месторождение,1335,74,10.11.2023,152,89,31.4,55,24.0
6783,Месторождение,1335,74,11.11.2023,152,89,31.5,55,24.0
6784,Месторождение,1335,74,12.11.2023,152,89,31.2,55,24.0
6785,Месторождение,1335,74,13.11.2023,151,89,31.3,55,24.0
6786,Месторождение,1335,74,14.11.2023,150,89,31.2,55,24.0
6787,Месторождение,1335,74,15.11.2023,151,89,31.2,55,24.0
6788,Месторождение,1335,74,16.11.2023,152,89,31.2,55,24.0
6789,Месторождение,1335,74,17.11.2023,151,89,31.0,55,24.0
6790,Месторождение,1335,74,18.11.2023,151,89,31.2,55,24.0
6791,Месторождение,1335,74,19.11.2023,151,89,31.2,55,24.0
6792,Месторождение,1335,74,20.11.2023,151,89,31.1,55,24.0
6793,Месторождение,1335,74,21.11.2023,151,89,30.9,55,24.0
6794,Месторождение,1335,74,22.11.2023,151,89,31.0,55,24.0
6795,Месторождение,1335,74,23.11.2023,151,89,30.9,55,24.0
6796,Месторождение,1335,74,24.11.2023,150,89,31.0,55,24.0
6797,Месторождение,1335,74,25.11.2023,151,89,31.1,55,24.0
6798,Месторождение,1335,74,26.11.2023,151,89,31.2,55,24.0
6799,Месторождение,1335,74,27.11.2023,151,89,31.1,55,24.0
6800,Месторождение,1335,74,28.11.2023,150,89,31.0,55,24.0
6801,Месторождение,1335,74,29.11.2023,150,89,31.1,55,24.0
6802,Месторождение,1335,74,30.11.2023,150,89,31.4,55,24.0
6803,Месторождение,1335,74,01.12.2023,150,89,32.2,55,23.7
6804,Месторождение,1335,74,02.12.2023,150,89,31.4,55,24.0
